Provincia,Partido,Localidad,Tecnologia,Link Indec,Accesos
MENDOZA,Godoy Cruz,Godoy Cruz,otros,50021010,11.0
MENDOZA,Godoy Cruz,Godoy Cruz,satelital,50021010,2.0
MENDOZA,Godoy Cruz,Godoy Cruz,wireless,50021010,1012.0
MENDOZA,Godoy Cruz,Las Tortugas,fibra optica,50021010,524.0
MENDOZA,Godoy Cruz,San Francisco Del Monte,fibra optica,50021010,161.0
MENDOZA,Godoy Cruz,Villa Hipodromo,fibra optica,50021010,4.0
MENDOZA,Guaymallén,Bermejo,fibra optica,50028030,1.0
MENDOZA,Guaymallén,Colonia Segovia,fibra optica,50028010,348.0
MENDOZA,Guaymallén,Colonia Segovia,wireless,50028010,142.0
MENDOZA,Guaymallén,Dorrego,fibra optica,50028030,1.0
MENDOZA,Guaymallén,Guaymallén,adsl,50028020,1210.0
MENDOZA,Guaymallén,Guaymallén,cablemodem,50028020,2080.0
MENDOZA,Guaymallén,Guaymallén,dial up,50028020,81.0
MENDOZA,Guaymallén,Guaymallén,fibra optica,50028020,40165.0
MENDOZA,Guaymallén,Guaymallén,otros,50028020,17.0
MENDOZA,Guaymallén,Guaymallén,wireless,50028020,1533.0
MENDOZA,Guaymallén,La Primavera,wireless,50028030,27.0
MENDOZA,Guaymallén,Los Corralitos,adsl,50028040,22.0
MENDOZA,Guaymallén,Los Corralitos,dial up,50028040,2.0
MENDOZA,Guaymallén,Los Corralitos,satelital,50028040,1.0
MENDOZA,Guaymallén,Los Corralitos,wireless,50028040,49.0
MENDOZA,Guaymallén,Otros,wireless,Sin Datos,150.0
MENDOZA,Guaymallén,Puente de Hierro,adsl,50028050,778.0
MENDOZA,Guaymallén,Puente de Hierro,dial up,50028050,3.0
MENDOZA,Guaymallén,Puente de Hierro,wireless,50028050,116.0
MENDOZA,Guaymallén,Rodeo De La Cruz,satelital,50028010,1.0
MENDOZA,Guaymallén,San Francisco Del Monte,fibra optica,50028050,9.0
MENDOZA,Junín,Ingeniero Giagnoni,adsl,50035010,2297.0
MENDOZA,Junín,Ingeniero Giagnoni,dial up,50035010,49.0
MENDOZA,Junín,Ingeniero Giagnoni,fibra optica,50035010,1287.0
MENDOZA,Junín,Ingeniero Giagnoni,wireless,50035010,66.0
MENDOZA,Junín,Junín,adsl,50035020,271.0
MENDOZA,Junín,Junín,dial up,50035020,4.0
MENDOZA,Junín,Junín,fibra optica,50035020,961.0
MENDOZA,Junín,Junín,satelital,50035020,1.0
MENDOZA,Junín,Junín,wireless,50035020,215.0
MENDOZA,Junín,La Colonia,fibra optica,50035030,541.0
MENDOZA,Junín,La Colonia,wireless,50035030,201.0
MENDOZA,Junín,Los Barriales,adsl,50035040,545.0
MENDOZA,Junín,Los Barriales,dial up,50035040,2.0
MENDOZA,Junín,Los Barriales,wireless,50035040,175.0
MENDOZA,Junín,Medrano,wireless,50035050,774.0
MENDOZA,Junín,Otros,fibra optica,Sin Datos,30.0
MENDOZA,Junín,Phillips,wireless,50035060,1.0
MENDOZA,Junín,Rodríguez Peña,wireless,50035070,48.0
MENDOZA,La Paz,La Paz,adsl,50042020,304.0
MENDOZA,La Paz,La Paz,fibra optica,50042020,4.0
MENDOZA,La Paz,La Paz,wireless,50042020,1.0
MENDOZA,Las Heras,El Challao,fibra optica,50049040,1.0
MENDOZA,Las Heras,Las Heras,adsl,50049050,70.0
MENDOZA,Las Heras,Las Heras,cablemodem,50049050,12.0
MENDOZA,Las Heras,Las Heras,dial up,50049050,29.0
MENDOZA,Las Heras,Las Heras,fibra optica,50049050,17108.0
MENDOZA,Las Heras,Las Heras,otros,50049050,11.0
MENDOZA,Las Heras,Las Heras,satelital,50049050,2.0
MENDOZA,Las Heras,Las Heras,wireless,50049050,703.0
MENDOZA,Las Heras,Papagayos,satelital,50049040,1.0
MENDOZA,Las Heras,Uspallata,adsl,50049110,26.0
MENDOZA,Las Heras,Uspallata,dial up,50049110,2.0
MENDOZA,Las Heras,Uspallata,fibra optica,50049110,2409.0
MENDOZA,Lavalle,3 de Mayo,wireless,50056150,21.0
MENDOZA,Lavalle,Barrio Los Olivos,adsl,50056070,190.0
MENDOZA,Lavalle,Costa de Araujo,fibra optica,50056080,1.0
MENDOZA,Lavalle,Costa de Araujo,otros,50056080,29.0
MENDOZA,Lavalle,Costa de Araujo,wireless,50056080,125.0
MENDOZA,Lavalle,El Vergel,wireless,50056100,22.0
MENDOZA,Lavalle,Ingeniero Gustavo André,wireless,50056110,26.0
MENDOZA,Lavalle,Jocolí,wireless,50056120,27.0
MENDOZA,Lavalle,Jocolí Viejo,wireless,50056130,25.0
MENDOZA,Lavalle,Villa Tulumaya,fibra optica,50056160,107.0
MENDOZA,Lavalle,Villa Tulumaya,otros,50056160,1.0
MENDOZA,Lavalle,Villa Tulumaya,wireless,50056160,271.0
MENDOZA,Luján de Cuyo,Agrelo,fibra optica,50063010,562.0
MENDOZA,Luján de Cuyo,Agrelo,wireless,50063010,67.0
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,fibra optica,50063020,77.0
MENDOZA,Luján de Cuyo,Barrio Perdriel IV,wireless,50063020,15.0
MENDOZA,Luján de Cuyo,Cacheuta,adsl,50063030,16.0
MENDOZA,Luján de Cuyo,Cacheuta,wireless,50063030,31.0
MENDOZA,Luján de Cuyo,Carrodilla,fibra optica,50063060,63.0
MENDOZA,Luján de Cuyo,Carrodilla,wireless,50063060,12.0
MENDOZA,Luján de Cuyo,Chacras De Coria,fibra optica,50063060,230.0
MENDOZA,Luján de Cuyo,Chacras De Coria,wireless,50063060,24.0
MENDOZA,Luján de Cuyo,Costa Flores,fibra optica,50063040,133.0
MENDOZA,Luján de Cuyo,Costa Flores,wireless,50063040,17.0
MENDOZA,Luján de Cuyo,El Carrizal,wireless,50063050,42.0
MENDOZA,Luján de Cuyo,El Salto,wireless,50063060,34.0
MENDOZA,Luján de Cuyo,La Puntilla,wireless,50063060,2.0
MENDOZA,Luján de Cuyo,Las Compuertas,adsl,50063070,235.0
MENDOZA,Luján de Cuyo,Las Compuertas,dial up,50063070,5.0
MENDOZA,Luján de Cuyo,Las Compuertas,fibra optica,50063070,751.0
MENDOZA,Luján de Cuyo,Las Compuertas,wireless,50063070,42.0
MENDOZA,Luján de Cuyo,Las Vegas,wireless,50063080,32.0
MENDOZA,Luján de Cuyo,Luján de Cuyo,adsl,50063090,967.0
MENDOZA,Luján de Cuyo,Luján de Cuyo,cablemodem,50063090,2.0
MENDOZA,Luján de Cuyo,Luján de Cuyo,dial up,50063090,27.0
MENDOZA,Luján de Cuyo,Luján de Cuyo,fibra optica,50063090,5016.0
MENDOZA,Luján de Cuyo,Luján de Cuyo,otros,50063090,6.0
MENDOZA,Luján de Cuyo,Luján de Cuyo,wireless,50063090,1827.0
MENDOZA,Luján de Cuyo,Mayor Drummond,fibra optica,50063060,24.0
MENDOZA,Luján de Cuyo,Mayor Drummond,wireless,50063060,17.0
MENDOZA,Luján de Cuyo,Perdriel,adsl,50063100,10.0
MENDOZA,Luján de Cuyo,Perdriel,dial up,50063100,4.0
MENDOZA,Luján de Cuyo,Perdriel,fibra optica,50063100,150.0
MENDOZA,Luján de Cuyo,Perdriel,wireless,50063100,58.0
MENDOZA,Luján de Cuyo,Potrerillos,fibra optica,50063110,1.0
MENDOZA,Luján de Cuyo,Potrerillos,satelital,50063110,4.0
MENDOZA,Luján de Cuyo,Potrerillos,wireless,50063110,32.0
MENDOZA,Luján de Cuyo,Ugarteche,fibra optica,50063120,123.0
MENDOZA,Luján de Cuyo,Ugarteche,wireless,50063120,127.0
MENDOZA,Luján de Cuyo,Vistalba,fibra optica,50063060,226.0
MENDOZA,Luján de Cuyo,Vistalba,wireless,50063060,27.0
MENDOZA,Maipú,Barrancas,wireless,50070010,31.0
MENDOZA,Maipú,Barrio Jesús de Nazaret,wireless,50070020,33.0
MENDOZA,Maipú,Cruz de Piedra,fibra optica,50070030,59.0
MENDOZA,Maipú,Cruz de Piedra,wireless,50070030,12.0
MENDOZA,Maipú,El Pedregal,wireless,50070040,31.0
MENDOZA,Maipú,Fray Luis Beltrán,adsl,50070050,174.0
MENDOZA,Maipú,Fray Luis Beltrán,cablemodem,50070050,1.0
MENDOZA,Maipú,Fray Luis Beltrán,dial up,50070050,3.0
MENDOZA,Maipú,Fray Luis Beltrán,wireless,50070050,66.0
MENDOZA,Maipú,General Gutierrez,fibra optica,50070040,1.0
MENDOZA,Maipú,Luzuriaga,fibra optica,50070090,11.0
MENDOZA,Maipú,Maipú,adsl,50070060,202.0
MENDOZA,Maipú,Maipú,cablemodem,50070060,9.0
MENDOZA,Maipú,Maipú,dial up,50070060,13.0
MENDOZA,Maipú,Maipú,fibra optica,50070060,10127.0
MENDOZA,Maipú,Maipú,otros,50070060,6.0
MENDOZA,Maipú,Maipú,wireless,50070060,1356.0
MENDOZA,Maipú,Rodeo del Medio,adsl,50070070,151.0
MENDOZA,Maipú,Rodeo del Medio,dial up,50070070,1.0
MENDOZA,Maipú,Rodeo del Medio,wireless,50070070,348.0
MENDOZA,Maipú,Russell,adsl,50070080,90.0
MENDOZA,Maipú,Russell,dial up,50070080,14.0
MENDOZA,Maipú,Russell,fibra optica,50070080,3901.0
MENDOZA,Maipú,San Roque,adsl,50070090,80.0
MENDOZA,Maipú,San Roque,dial up,50070090,6.0
MENDOZA,Maipú,San Roque,fibra optica,50070090,3640.0
MENDOZA,Maipú,San Roque,wireless,50070090,104.0
MENDOZA,Maipú,Villa Teresa,wireless,50070100,38.0
MENDOZA,Malargüe,Las Leñas,fibra optica,50077030,3.0
MENDOZA,Malargüe,Malargüe,cablemodem,50077040,1613.0
MENDOZA,Malargüe,Malargüe,dial up,50077040,4.0
MENDOZA,Malargüe,Malargüe,fibra optica,50077040,3.0
MENDOZA,Malargüe,Malargüe,satelital,50077040,4.0
MENDOZA,Malargüe,Malargüe,wireless,50077040,28.0
MENDOZA,OTROS,OTROS,otros,Sin Datos,7.0
MENDOZA,Rivadavia,Andrade,wireless,50084010,13.0
MENDOZA,Rivadavia,Barrio Cooperativa Los Campamentos,wireless,50084020,5.0
MENDOZA,Rivadavia,Barrio Rivadavia,satelital,50084030,1.0
MENDOZA,Rivadavia,Barrio Rivadavia,wireless,50084030,63.0
MENDOZA,Rivadavia,El Mirador,fibra optica,50084040,1.0
MENDOZA,Rivadavia,El Mirador,wireless,50084040,66.0
MENDOZA,Rivadavia,La Central,wireless,50084050,98.0
MENDOZA,Rivadavia,La Esperanza,wireless,50084060,33.0
MENDOZA,Rivadavia,La Florida,wireless,50084070,96.0
MENDOZA,Rivadavia,La Libertad,wireless,50084080,60.0
MENDOZA,Rivadavia,Los Árboles,wireless,50084090,8.0
MENDOZA,Rivadavia,Los Campamentos,wireless,50084100,81.0
MENDOZA,Rivadavia,Medrano,dial up,50084110,1.0
MENDOZA,Rivadavia,Medrano,wireless,50084110,3.0
MENDOZA,Rivadavia,Mundo Nuevo,wireless,50084120,13.0
MENDOZA,Rivadavia,Reducción de Abajo,wireless,50084130,61.0
MENDOZA,Rivadavia,Rivadavia,adsl,50084140,636.0
MENDOZA,Rivadavia,Rivadavia,dial up,50084140,5.0
MENDOZA,Rivadavia,Rivadavia,fibra optica,50084140,2892.0
MENDOZA,Rivadavia,Rivadavia,satelital,50084140,2.0
MENDOZA,Rivadavia,Rivadavia,wireless,50084140,903.0
MENDOZA,Rivadavia,Santa María de Oro,wireless,50084150,42.0
MENDOZA,San Carlos,Barrio El Cepillo,wireless,50091010,47.0
MENDOZA,San Carlos,Chilecito,wireless,50091020,153.0
MENDOZA,San Carlos,Eugenio Bustos,adsl,50091030,18.0
MENDOZA,San Carlos,Eugenio Bustos,wireless,50091030,628.0
MENDOZA,San Carlos,La Consulta,adsl,50091040,131.0
MENDOZA,San Carlos,La Consulta,satelital,50091040,1.0
MENDOZA,San Carlos,La Consulta,wireless,50091040,639.0
MENDOZA,San Carlos,Pareditas,fibra optica,50091050,86.0
MENDOZA,San Carlos,Pareditas,otros,50091050,1.0
MENDOZA,San Carlos,Pareditas,wireless,50091050,33.0
MENDOZA,San Carlos,San Carlos,cablemodem,50091060,167.0
MENDOZA,San Carlos,San Carlos,wireless,50091060,400.0
MENDOZA,San Martín,Alto Salvador,fibra optica,50098090,34.0
MENDOZA,San Martín,Alto Salvador,wireless,50098090,19.0
MENDOZA,San Martín,Alto Verde,fibra optica,50098020,63.0
MENDOZA,San Martín,Alto Verde,wireless,50098020,88.0
MENDOZA,San Martín,Chapanay,dial up,50098060,1.0
MENDOZA,San Martín,Chapanay,fibra optica,50098060,7.0
MENDOZA,San Martín,Chapanay,wireless,50098060,32.0
MENDOZA,San Martín,El Espino,wireless,50098073,59.0
MENDOZA,San Martín,El Ramblón,wireless,50098077,107.0
MENDOZA,San Martín,Montecaseros,wireless,50098080,94.0
MENDOZA,San Martín,Nueva California,wireless,50098090,47.0
MENDOZA,San Martín,Otros,wireless,Sin Datos,94.0
MENDOZA,San Martín,Palmira,fibra optica,50098090,513.0
MENDOZA,San Martín,Palmira,wireless,50098090,20.0
MENDOZA,San Martín,San Martín,cablemodem,50098100,3.0
MENDOZA,San Martín,San Martín,fibra optica,50098100,2814.0
MENDOZA,San Martín,San Martín,wireless,50098100,894.0
MENDOZA,San Martín,Tres Porteñas,fibra optica,50098110,2.0
MENDOZA,San Martín,Tres Porteñas,wireless,50098110,209.0
MENDOZA,San Rafael,25 de Mayo,cablemodem,50105220,79.0
MENDOZA,San Rafael,25 de Mayo,dial up,50105220,1.0
MENDOZA,San Rafael,25 de Mayo,wireless,50105220,14.0
MENDOZA,San Rafael,Capitán Montoya,wireless,50105050,2.0
MENDOZA,San Rafael,Cuadro Benegas,adsl,50105060,23.0
MENDOZA,San Rafael,Cuadro Benegas,dial up,50105060,2.0
MENDOZA,San Rafael,Cuadro Benegas,fibra optica,50105060,3060.0
MENDOZA,San Rafael,Cuadro Benegas,wireless,50105060,418.0
MENDOZA,San Rafael,El Nihuil,wireless,50105070,89.0
MENDOZA,San Rafael,Goudge,cablemodem,50105100,1.0
MENDOZA,San Rafael,Goudge,wireless,50105100,177.0
MENDOZA,San Rafael,Jaime Prats,wireless,50105110,94.0
MENDOZA,San Rafael,Las Malvinas,wireless,50105130,54.0
MENDOZA,San Rafael,Monte Comán,wireless,50105150,447.0
MENDOZA,San Rafael,Punta del Agua,fibra optica,50105170,2.0
MENDOZA,San Rafael,Rama Caída,wireless,50105180,459.0
MENDOZA,San Rafael,Real del Padre,wireless,50105190,670.0
MENDOZA,San Rafael,Salto de Las Rosas,wireless,50105200,365.0
MENDOZA,San Rafael,San Rafael,adsl,50105210,2538.0
MENDOZA,San Rafael,San Rafael,cablemodem,50105210,1757.0
MENDOZA,San Rafael,San Rafael,dial up,50105210,208.0
MENDOZA,San Rafael,San Rafael,fibra optica,50105210,12.0
MENDOZA,San Rafael,San Rafael,otros,50105210,1.0
MENDOZA,San Rafael,San Rafael,wireless,50105210,1235.0
MENDOZA,San Rafael,Villa Atuel,wireless,50105230,351.0
MENDOZA,Santa Rosa,Barrio 12 de Octubre,fibra optica,50112010,2.0
MENDOZA,Santa Rosa,La Dormida,wireless,50112040,397.0
MENDOZA,Santa Rosa,Las Catitas,wireless,50112050,288.0
MENDOZA,Santa Rosa,Santa Rosa,fibra optica,50112060,2.0
MENDOZA,Santa Rosa,Santa Rosa,wireless,50112060,153.0
MENDOZA,Tunuyán,Campo Los Andes,cablemodem,50119020,55.0
MENDOZA,Tunuyán,Colonia Las Rosas,otros,50119030,12.0
MENDOZA,Tunuyán,Colonia Las Rosas,wireless,50119030,199.0
MENDOZA,Tunuyán,Los Sauces,cablemodem,50119050,20.0
MENDOZA,Tunuyán,Los Sauces,fibra optica,50119050,1.0
MENDOZA,Tunuyán,Los Sauces,wireless,50119050,10.0
MENDOZA,Tunuyán,Tunuyán,adsl,50119060,199.0
MENDOZA,Tunuyán,Tunuyán,cablemodem,50119060,1375.0
MENDOZA,Tunuyán,Tunuyán,dial up,50119060,1.0
MENDOZA,Tunuyán,Tunuyán,fibra optica,50119060,10.0
MENDOZA,Tunuyán,Tunuyán,wireless,50119060,16.0
MENDOZA,Tunuyán,Vista Flores,wireless,50119070,272.0
MENDOZA,Tupungato,Cordón del Plata,wireless,50126020,344.0
MENDOZA,Tupungato,La Arboleda,wireless,50126040,45.0
MENDOZA,Tupungato,San José,fibra optica,50126050,2.0
MENDOZA,Tupungato,San José,wireless,50126050,17.0
MENDOZA,Tupungato,Tupungato,adsl,50126060,358.0
MENDOZA,Tupungato,Tupungato,fibra optica,50126060,3.0
MENDOZA,Tupungato,Tupungato,satelital,50126060,3.0
MENDOZA,Tupungato,Tupungato,wireless,50126060,598.0
MISIONES,25 de Mayo,25 de Mayo,otros,54119060,538.0
MISIONES,25 de Mayo,25 de Mayo,satelital,54119060,2.0
MISIONES,25 de Mayo,Alba Posse,fibra optica,54119010,40.0
MISIONES,25 de Mayo,Alicia Baja,wireless,54119025,78.0
MISIONES,25 de Mayo,Colonia Alicia,otros,54119020,20.0
MISIONES,25 de Mayo,Colonia Alicia,wireless,54119020,96.0
MISIONES,25 de Mayo,Colonia Aurora,otros,54119030,10.0
MISIONES,25 de Mayo,Colonia Aurora,satelital,54119030,1.0
MISIONES,25 de Mayo,Colonia Aurora,wireless,54119030,164.0
MISIONES,25 de Mayo,San Francisco de Asís,fibra optica,54119040,15.0
MISIONES,25 de Mayo,San Francisco de Asís,otros,54119040,40.0
MISIONES,25 de Mayo,San Francisco de Asís,wireless,54119040,25.0
MISIONES,25 de Mayo,Santa Rita,fibra optica,54119050,30.0
MISIONES,25 de Mayo,Santa Rita,otros,54119050,150.0
MISIONES,25 de Mayo,Santa Rita,satelital,54119050,1.0
MISIONES,25 de Mayo,Santa Rita,wireless,54119050,50.0
MISIONES,Apóstoles,Apóstoles,adsl,54007010,1153.0
MISIONES,Apóstoles,Apóstoles,cablemodem,54007010,3510.0
MISIONES,Apóstoles,Apóstoles,fibra optica,54007010,4.0
MISIONES,Apóstoles,Apóstoles,satelital,54007010,1.0
MISIONES,Apóstoles,Apóstoles,wireless,54007010,138.0
MISIONES,Apóstoles,Azara,cablemodem,54007020,10.0
MISIONES,Apóstoles,Azara,satelital,54007020,1.0
MISIONES,Apóstoles,Azara,wireless,54007020,146.0
MISIONES,Apóstoles,San José,adsl,54007060,98.0
MISIONES,Apóstoles,San José,fibra optica,54007060,1.0
MISIONES,Apóstoles,San José,wireless,54007060,425.0
MISIONES,Cainguás,Aristóbulo del Valle,cablemodem,54014010,1194.0
MISIONES,Cainguás,Aristóbulo del Valle,fibra optica,54014010,1325.0
MISIONES,Cainguás,Aristóbulo del Valle,satelital,54014010,2.0
MISIONES,Cainguás,Aristóbulo del Valle,wireless,54014010,2.0
MISIONES,Cainguás,Campo Grande,adsl,54014020,6.0
MISIONES,Cainguás,Campo Grande,fibra optica,54014020,783.0
MISIONES,Cainguás,Campo Grande,otros,54014020,0.0
MISIONES,Cainguás,Campo Grande,satelital,54014020,1.0
MISIONES,Cainguás,Campo Grande,wireless,54014020,865.0
MISIONES,Cainguás,Dos de Mayo Núcleo I,fibra optica,54014030,1566.0
MISIONES,Cainguás,Dos de Mayo Núcleo III,wireless,54014050,287.0
MISIONES,Cainguás,OTROS,satelital,Sin Datos,6.0
MISIONES,Cainguás,Pueblo Illia,wireless,54014070,83.0
MISIONES,Cainguás,Salto Encantado,cablemodem,54014080,42.0
MISIONES,Cainguás,Salto Encantado,satelital,54014080,1.0
MISIONES,Cainguás,Salto Encantado,wireless,54014080,22.0
MISIONES,Candelaria,Bonpland,adsl,54021010,26.0
MISIONES,Candelaria,Candelaria,adsl,54021020,500.0
MISIONES,Candelaria,Candelaria,cablemodem,54021020,1.0
MISIONES,Candelaria,Candelaria,satelital,54021020,2.0
MISIONES,Candelaria,Mártires,otros,54021050,13.0
MISIONES,Candelaria,Mártires,wireless,54021050,3.0
MISIONES,Candelaria,Profundidad,wireless,54021060,3.0
MISIONES,Candelaria,Santa Ana,adsl,54021080,97.0
MISIONES,Capital,Garupá,adsl,54028010,757.0
MISIONES,Capital,Garupá,cablemodem,54028010,692.0
MISIONES,Capital,Garupá,fibra optica,54028010,10387.0
MISIONES,Capital,Garupá,wireless,54028010,85.0
MISIONES,Capital,Nemesio Parma,wireless,54028020,1.0
MISIONES,Capital,Posadas,adsl,54028030,3431.0
MISIONES,Capital,Posadas,cablemodem,54028030,57894.0
MISIONES,Capital,Posadas,fibra optica,54028030,50495.0
MISIONES,Capital,Posadas,otros,54028030,11.0
MISIONES,Capital,Posadas,satelital,54028030,8.0
MISIONES,Capital,Posadas,wireless,54028030,231.0
MISIONES,Concepción,Concepción de la Sierra,cablemodem,54035020,458.0
MISIONES,Concepción,Concepción de la Sierra,fibra optica,54035020,3.0
MISIONES,Concepción,Concepción de la Sierra,satelital,54035020,1.0
MISIONES,Concepción,Concepción de la Sierra,wireless,54035020,154.0
MISIONES,Concepción,La Corita,cablemodem,54035030,12.0
MISIONES,Eldorado,Colonia Victoria,adsl,54042010,3.0
MISIONES,Eldorado,Eldorado,adsl,54042020,5270.0
MISIONES,Eldorado,Eldorado,satelital,54042020,1.0
MISIONES,Eldorado,Eldorado,wireless,54042020,2.0
MISIONES,Eldorado,Puerto Pinares,wireless,54042070,1.0
MISIONES,Eldorado,Santiago De Liniers,wireless,54042080,1.0
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,fibra optica,54049020,1.0
MISIONES,General Manuel Belgrano,Bernardo de Irigoyen,otros,54049020,370.0
MISIONES,General Manuel Belgrano,Dos Hermanas,otros,54049030,5.0
MISIONES,Guaraní,El Soberbio,otros,54056010,520.0
MISIONES,Guaraní,El Soberbio,satelital,54056010,1.0
MISIONES,Guaraní,El Soberbio,wireless,54056010,687.0
MISIONES,Guaraní,Fracrán,wireless,54056020,98.0
MISIONES,Guaraní,San Vicente,fibra optica,54056030,3972.0
MISIONES,Guaraní,San Vicente,otros,54056030,20.0
MISIONES,Guaraní,San Vicente,wireless,54056030,1574.0
MISIONES,Iguazú,Esperanza,adsl,54063010,591.0
MISIONES,Iguazú,Esperanza,cablemodem,54063010,2000.0
MISIONES,Iguazú,Esperanza,fibra optica,54063010,1.0
MISIONES,Iguazú,Esperanza,wireless,54063010,100.0
MISIONES,Iguazú,Libertad,adsl,54063020,304.0
MISIONES,Iguazú,Puerto Iguazú,adsl,54063030,430.0
MISIONES,Iguazú,Puerto Iguazú,cablemodem,54063030,12.0
MISIONES,Iguazú,Puerto Iguazú,fibra optica,54063030,7914.0
MISIONES,Iguazú,Puerto Iguazú,satelital,54063030,3.0
MISIONES,Iguazú,Wanda,adsl,54063040,612.0
MISIONES,Iguazú,Wanda,fibra optica,54063040,1.0
MISIONES,Iguazú,Wanda,satelital,54063040,3.0
MISIONES,Leandro N. Alem,Almafuerte,otros,54070010,1.0
MISIONES,Leandro N. Alem,Almafuerte,wireless,54070010,2.0
MISIONES,Leandro N. Alem,Arroyo del Medio,wireless,54070020,2.0
MISIONES,Leandro N. Alem,Caá - Yarí,wireless,54070030,1.0
MISIONES,Leandro N. Alem,Cerro Azul,cablemodem,54070040,314.0
MISIONES,Leandro N. Alem,Cerro Azul,fibra optica,54070040,10.0
MISIONES,Leandro N. Alem,Cerro Azul,otros,54070040,15.0
MISIONES,Leandro N. Alem,Cerro Azul,satelital,54070040,2.0
MISIONES,Leandro N. Alem,Cerro Azul,wireless,54070040,131.0
MISIONES,Leandro N. Alem,Dos Arroyos,fibra optica,54070050,2.0
MISIONES,Leandro N. Alem,Gobernador López,otros,54070060,20.0
MISIONES,Leandro N. Alem,Leandro N. Alem,adsl,54070070,393.0
MISIONES,Leandro N. Alem,Leandro N. Alem,cablemodem,54070070,3515.0
MISIONES,Leandro N. Alem,Leandro N. Alem,fibra optica,54070070,2.0
MISIONES,Leandro N. Alem,Leandro N. Alem,otros,54070070,127.0
MISIONES,Leandro N. Alem,Olegario V. Andrade,wireless,54070080,7.0
MISIONES,Leandro N. Alem,Villa Libertad (Municipio Leandro N. Alem),cablemodem,54070090,60.0
MISIONES,Libertador Grl. San Martín,Capioví,adsl,54077010,205.0
MISIONES,Libertador Grl. San Martín,Capioví,cablemodem,54077010,554.0
MISIONES,Libertador Grl. San Martín,Capioví,satelital,54077010,1.0
MISIONES,Libertador Grl. San Martín,Capioví,wireless,54077010,597.0
MISIONES,Libertador Grl. San Martín,El Alcázar,satelital,54077020,1.0
MISIONES,Libertador Grl. San Martín,Garuhapé,adsl,54077030,40.0
MISIONES,Libertador Grl. San Martín,Garuhapé,cablemodem,54077030,779.0
MISIONES,Libertador Grl. San Martín,Garuhapé,satelital,54077030,1.0
MISIONES,Libertador Grl. San Martín,Garuhapé,wireless,54077030,42.0
MISIONES,Libertador Grl. San Martín,Puerto Leoni,wireless,54077050,363.0
MISIONES,Libertador Grl. San Martín,Puerto Rico,adsl,54077060,3478.0
MISIONES,Libertador Grl. San Martín,Puerto Rico,cablemodem,54077060,1640.0
MISIONES,Libertador Grl. San Martín,Puerto Rico,wireless,54077060,67.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,adsl,54077070,2.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,cablemodem,54077070,297.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,satelital,54077070,1.0
MISIONES,Libertador Grl. San Martín,Ruiz de Montoya,wireless,54077070,48.0
MISIONES,Libertador Grl. San Martín,San Miguel,adsl,54077100,1.0
MISIONES,Montecarlo,Montecarlo,adsl,54084030,747.0
MISIONES,Montecarlo,Montecarlo,cablemodem,54084030,177.0
MISIONES,Montecarlo,Montecarlo,fibra optica,54084030,2781.0
MISIONES,Montecarlo,Puerto Piray,adsl,54084050,252.0
MISIONES,Montecarlo,Puerto Piray,satelital,54084050,2.0
MISIONES,Montecarlo,Taruma,satelital,54084060,1.0
MISIONES,Oberá,Alberdi,fibra optica,54091010,23.0
MISIONES,Oberá,Alberdi,wireless,54091010,2.0
MISIONES,Oberá,Campo Ramón,cablemodem,54091020,324.0
MISIONES,Oberá,Campo Ramón,fibra optica,54091020,12.0
MISIONES,Oberá,Campo Ramón,otros,54091020,15.0
MISIONES,Oberá,Campo Ramón,satelital,54091020,1.0
MISIONES,Oberá,Campo Viera,fibra optica,54091030,1115.0
MISIONES,Oberá,Campo Viera,wireless,54091030,865.0
MISIONES,Oberá,General Alvear,fibra optica,54091050,9.0
MISIONES,Oberá,Guaraní,adsl,54091060,3.0
MISIONES,Oberá,Guaraní,fibra optica,54091060,22.0
MISIONES,Oberá,Los Helechos,fibra optica,54091070,20.0
MISIONES,Oberá,Los Helechos,otros,54091070,20.0
